raw_product,dc,on_hand_units,demand_forecast,safety_stock,sku,utilization,velocity,inv_cluster,region,in_transit_units,safety_stock_level,max_stock_level,days_of_supply,carrying_cost_per_unit,last_replenishment_date
Pro Dri-FIT Tight,EMEA DC - 01,47779.52084255417,52557.47292680959,7166.928126383125,NK-AP-PDF-4347,82.97429358936479,3.3081725267571045,1,EMEA,11228.13020047557,7166.928126383125,119448.80210638542,21,4.33227646319573,2026-03-15
Jordan Stay Loyal 3,APLA DC - 03,6595.3692066708445,7254.906127337929,989.3053810006267,NK-JD-SL3-9315,79.90091762909574,0.825927860945467,1,APLA,867.1240405776097,989.3053810006267,16488.423016677112,58,1.5564088538632843,2026-03-19
Yoga Luxe Leggings,Greater China DC - 03,30249.205878247354,33274.12646607209,4537.380881737103,NK-AP-YLL-5292,77.74734911760581,4.666914014152332,1,Greater China,9005.88304391659,4537.380881737103,75623.01469561839,32,3.8731440487832565,2026-03-14
Blazer Mid '77,North America DC - 02,29375.680631023322,32313.248694125657,4406.352094653498,NK-BZ-77-8784,88.36756187187267,4.771316781034156,2,North America,9460.284008790859,4406.352094653498,73439.2015775583,19,4.331126783264842,2026-03-17
Dri-FIT Running Shirt M,APLA DC - 03,42644.407968532716,46908.84876538599,6396.661195279908,NK-RA-RM-9321,65.22844544880664,4.473368745373813,3,APLA,9744.340660843289,6396.661195279908,106611.01992133178,35,3.494005189247667,2026-03-13
Yoga Luxe Leggings,APLA DC - 02,30546.46488338281,33601.1113717211,4581.969732507421,NK-AP-YLL-6641,89.48202263484256,3.0063348624451423,2,APLA,4522.852702370151,4581.969732507421,76366.16220845703,33,2.7720875646375656,2026-03-16
ACG Mountain Fly,Greater China DC - 01,37252.29049096306,40977.519540059366,5587.843573644459,NK-AP-ACG-9842,61.09581116177425,0.7320608574019793,3,Greater China,7394.9974012286575,5587.843573644459,93130.72622740765,47,4.357113150445722,2026-03-12
Sportswear Icon Clash,North America DC - 01,11706.200657679878,12876.820723447867,1755.9300986519816,NK-AP-IC-3858,80.23841387853835,1.8976228538910045,1,North America,2524.5731871209464,1755.9300986519816,29265.501644199692,21,1.8278398459799468,2026-03-13
Metcon 9 Amp,EMEA DC - 02,15827.796051859541,17410.575657045498,2374.169407778931,NK-MT-9-5547,74.01296588734569,4.094920987281494,2,EMEA,5114.33971435338,2374.169407778931,39569.49012964885,57,2.845065869086901,2026-03-11
KD16,North America DC - 03,27745.80604264278,30520.38664690706,4161.870906396417,NK-BK-KD16-8085,76.90135831934268,4.656628298942263,1,North America,10247.460251223565,4161.870906396417,69364.51510660695,35,3.4931885582592894,2026-03-10
KD16,North America DC - 03,38763.50734002491,42639.858074027405,5814.526101003737,NK-BK-KD16-9700,83.33599537577683,2.6765401900892543,3,North America,12826.67413511406,5814.526101003737,96908.76835006228,18,2.739744677838824,2026-03-15
Jordan Stay Loyal 3,EMEA DC - 01,31693.049412561446,34862.354353817595,4753.9574118842165,NK-JD-SL3-9785,88.37601781291805,0.651097466294118,1,EMEA,5627.419069800731,4753.9574118842165,79232.62353140362,25,4.27345732989961,2026-03-10
Blazer Mid '77,EMEA DC - 02,19288.34890718393,21217.183797902322,2893.252336077589,NK-BZ-77-8784,66.60569748838734,3.5289175526205963,1,EMEA,7499.575047955285,2893.252336077589,48220.87226795982,59,3.4167368268546463,2026-03-12
Dri-FIT Running Shirt W,EMEA DC - 03,9600.419608760281,10560.46156963631,1440.062941314042,NK-RA-RW-1487,66.01103882652882,3.9545549016022807,2,EMEA,1534.1730641964125,1440.062941314042,24001.049021900704,39,2.5526378445026876,2026-03-17
Element Crew Top,North America DC - 01,43053.51553441723,47358.867087858955,6458.027330162585,NK-AP-ECT-4748,87.68360744900232,3.5359667053616746,1,North America,9141.089780841681,6458.027330162585,107633.78883604308,58,2.0142548922981396,2026-03-15
Air Max 90,Greater China DC - 01,43721.69115499453,48093.860270493984,6558.253673249179,NK-AM-90-2605,63.0684937204351,3.0866389494935604,1,Greater China,7524.764847195029,6558.253673249179,109304.22788748633,47,2.877109131685082,2026-03-16
Pro Dri-FIT Tight,Greater China DC - 02,39789.93111432434,43768.924225756775,5968.48966714865,NK-AP-PDF-1496,64.34884656367656,1.0915938504518545,3,Greater China,13918.681984829256,5968.48966714865,99474.82778581085,22,4.2883605728677665,2026-03-17
Air Max 90,EMEA DC - 03,22188.501420854234,24407.35156293966,3328.275213128135,NK-AM-90-6900,81.45811828272912,1.534243721962739,3,EMEA,3153.176805636505,3328.275213128135,55471.25355213559,34,1.7891306453413764,2026-03-10
LeBron XXI,Greater China DC - 01,12912.21302049788,14203.43432254767,1936.831953074682,NK-BK-L21-3495,68.53117909516943,4.755630990887483,3,Greater China,4829.914308335086,1936.831953074682,32280.5325512447,24,3.9623952885048017,2026-03-17
Air Max Plus,North America DC - 03,10706.327659919072,11776.96042591098,1605.9491489878608,NK-AM-PLS-3661,85.26966029188017,2.129112816340802,1,North America,1470.497644131235,1605.9491489878608,26765.81914979768,29,3.5210888826610356,2026-03-18
Pro Dri-FIT Tight,North America DC - 02,20913.556703112612,23004.912373423875,3137.0335054668917,NK-AP-PDF-3425,89.35265431769552,1.9022943778597616,3,North America,2433.7414342926327,3137.0335054668917,52283.89175778153,56,2.7139214669481926,2026-03-15
React Phantom Run 3,North America DC - 01,21949.642010903866,24144.606211994254,3292.44630163558,NK-RT-3-5902,66.97919529880524,1.99449617848654,3,North America,6226.461380433058,3292.44630163558,54874.10502725966,47,1.5451957476534464,2026-03-12
Metcon 9 Amp,APLA DC - 02,33099.79741920837,36409.77716112921,4964.969612881256,NK-MT-9-6920,72.29409354762835,0.5884310539242972,1,APLA,4131.446892901226,4964.969612881256,82749.49354802092,46,2.4929317594298976,2026-03-11
Ja 1,North America DC - 02,32545.936502812503,35800.53015309376,4881.890475421876,NK-BK-JA1-5374,74.44307401507285,4.002263832751259,1,North America,3488.1879909931213,4881.890475421876,81364.84125703125,52,1.590754205941332,2026-03-17
Pro Dri-FIT Tight,APLA DC - 02,47174.78559377697,51892.26415315467,7076.217839066546,NK-AP-PDF-6642,86.63306458892161,3.0434308639050602,1,APLA,4958.433617255465,7076.217839066546,117936.96398444242,49,2.1323698571205947,2026-03-15
Metcon 9 Amp,EMEA DC - 01,47849.89678984098,52634.88646882508,7177.484518476147,NK-MT-9-7171,88.75377382717771,3.526929964122805,2,EMEA,16587.13757676511,7177.484518476147,119624.74197460245,48,4.499189613976973,2026-03-18
Element Crew Top,Greater China DC - 01,25326.85458529383,27859.540043823214,3799.0281877940743,NK-AP-ECT-9924,62.15684174998549,1.0391942024170535,3,Greater China,2631.6921835061535,3799.0281877940743,63317.13646323457,14,2.1056929235606883,2026-03-15
KD16,EMEA DC - 01,3693.3198754405885,4062.651862984648,553.9979813160883,NK-BK-KD16-2340,80.8962750491324,4.362202349262844,2,EMEA,582.9013030350568,553.9979813160883,9233.299688601472,22,2.5083766768405136,2026-03-17
Dri-FIT Running Shirt M,EMEA DC - 01,47349.5755890461,52084.533147950715,7102.436338356915,NK-RA-RM-9243,69.97442428635216,4.654416036870754,1,EMEA,14444.44554321988,7102.436338356915,118373.93897261526,37,2.3399319924033697,2026-03-19
Yoga Luxe Leggings,North America DC - 03,41526.66358524261,45679.329943766876,6228.999537786392,NK-AP-YLL-5890,84.27892378379246,3.2892003374483685,3,North America,11114.19315084276,6228.999537786392,103816.65896310653,12,1.8664302895737455,2026-03-11
Vaporfly 3,Greater China DC - 03,47476.15223352648,52223.76745687913,7121.422835028972,NK-VF-3-5598,69.97047205066228,3.9094288506950345,3,Greater China,12398.31089629745,7121.422835028972,118690.38058381621,34,4.099462961607567,2026-03-19
Air Zoom Pegasus 40,Greater China DC - 02,11236.918859118148,12360.610745029964,1685.5378288677223,NK-ZP-40-5374,76.14126620379025,2.984038319802579,3,Greater China,1218.5488892251444,1685.5378288677223,28092.29714779537,37,2.852869145873974,2026-03-10
Air Max 270,EMEA DC - 02,27707.14771826169,30477.862490087864,4156.072157739253,NK-AM-270-3487,85.98274537298396,1.7309223042487112,1,EMEA,9758.269598612085,4156.072157739253,69267.86929565422,13,1.8776677509438575,2026-03-17
Dri-FIT Running Shirt W,EMEA DC - 01,35312.59936304431,38843.85929934875,5296.889904456647,NK-RA-RW-7169,63.076379800109905,4.653309257187368,2,EMEA,7764.835129826542,5296.889904456647,88281.49840761078,53,2.3844197678198618,2026-03-10
KD16,EMEA DC - 01,49516.0957142304,54467.70528565345,7427.41435713456,NK-BK-KD16-1834,61.66971694771063,4.041659554458853,3,EMEA,5644.42122028702,7427.41435713456,123790.23928557601,59,2.868553679414324,2026-03-18
Dri-FIT Running Shirt M,APLA DC - 03,49101.48124987595,54011.62937486355,7365.222187481392,NK-RA-RM-1493,69.99882022469377,4.199480662085241,1,APLA,17995.030516625597,7365.222187481392,122753.70312468987,40,2.4371596652650034,2026-03-16
Blazer Mid '77,North America DC - 02,21046.189780304576,23150.808758335035,3156.9284670456864,NK-BZ-77-7105,83.36154939431613,1.0617320004154367,3,North America,3511.2479576448127,3156.9284670456864,52615.47445076144,50,2.6891361121100608,2026-03-11
SB Dunk Low Pro,APLA DC - 02,36579.67523423832,40237.64275766216,5486.951285135748,NK-SB-DLP-7154,72.45306919193743,3.2760906400294707,3,APLA,5734.411724900809,5486.951285135748,91449.1880855958,16,2.673708731482095,2026-03-19
Air Zoom Pegasus 40,APLA DC - 01,43018.26368075257,47320.090048827835,6452.739552112886,NK-ZP-40-5903,65.57504940118525,4.578760010099583,2,APLA,15590.262036630642,6452.739552112886,107545.65920188143,21,1.905740539524115,2026-03-17
React Phantom Run 3,North America DC - 02,3957.419698715515,4353.161668587067,593.6129548073272,NK-RT-3-8968,72.3327428234063,4.527842513045374,1,North America,639.6217238266424,593.6129548073272,9893.549246788787,32,3.851810557445331,2026-03-19
SB Dunk Low Pro,Greater China DC - 03,18370.55637262544,20207.612009887987,2755.583455893816,NK-SB-DLP-1995,77.50889264219146,3.3717646451147507,1,Greater China,2461.714155415743,2755.583455893816,45926.3909315636,20,2.5065234099546068,2026-03-15
Element Crew Top,Greater China DC - 01,14535.603898120255,15989.16428793228,2180.340584718038,NK-AP-ECT-4364,65.68877316912614,4.626559789493823,3,Greater China,3713.88316926686,2180.340584718038,36339.00974530064,12,4.093353356136346,2026-03-18
Court Vision Low,APLA DC - 01,16606.260606043397,18266.886666647737,2490.9390909065096,NK-CV-L-5684,62.911821174047155,3.6807395756572503,2,APLA,2016.697533181105,2490.9390909065096,41515.65151510849,35,2.5342765267587053,2026-03-12
Sportswear Icon Clash,Greater China DC - 03,28753.570577596984,31628.927635356686,4313.035586639548,NK-AP-IC-6085,79.15946138720707,4.625088179222086,2,Greater China,10264.68415899716,4313.035586639548,71883.92644399246,22,3.137404300513897,2026-03-12
ACG Mountain Fly,APLA DC - 02,7849.563454712133,8634.519800183347,1177.4345182068198,NK-AP-ACG-2415,66.14516991166656,4.330071296847873,1,APLA,2138.443195477509,1177.4345182068198,19623.908636780332,41,2.439344485890377,2026-03-18
React Phantom Run 3,EMEA DC - 01,46714.3480599194,51385.782865911344,7007.15220898791,NK-RT-3-5875,82.04873488212321,1.5944098660319819,1,EMEA,13765.559004382561,7007.15220898791,116785.8701497985,36,3.684562525607718,2026-03-16
Blazer Mid '77,APLA DC - 02,19144.459717516318,21058.90568926795,2871.6689576274475,NK-BZ-77-1712,78.753600893514,3.177815221469679,2,APLA,6698.9341318631205,2871.6689576274475,47861.1492937908,10,2.095111869994922,2026-03-12
Air Max Plus,North America DC - 02,20492.273542175688,22541.50089639326,3073.841031326353,NK-AM-PLS-6102,64.07362888446605,4.302587034684011,1,North America,8109.28603591945,3073.841031326353,51230.683855439216,42,2.0287005543836765,2026-03-15
Court Vision Low,EMEA DC - 03,1601.1285821157521,1761.2414403273274,240.1692873173628,NK-CV-L-7817,87.78103893242294,1.2442418855862187,3,EMEA,581.1685648629689,240.1692873173628,4002.8214552893805,34,4.431125240259168,2026-03-17
Yoga Luxe Leggings,Greater China DC - 03,16329.295185518906,17962.2247040708,2449.3942778278356,NK-AP-YLL-7903,86.40291743023414,3.05464967683694,2,Greater China,5515.462982704397,2449.3942778278356,40823.23796379726,51,2.4999910425125886,2026-03-10
Court Vision Low,APLA DC - 03,12394.222752261376,13633.645027487515,1859.1334128392064,NK-CV-L-1869,68.53573762840959,2.8016665580177733,3,APLA,3134.389967240322,1859.1334128392064,30985.55688065344,30,1.742168341628014,2026-03-19
Ja 1,North America DC - 01,46881.226906804775,51569.349597485256,7032.184036020716,NK-BK-JA1-8858,75.40079604425523,2.812420020302236,3,North America,14398.387604857944,7032.184036020716,117203.06726701194,20,2.908617372515014,2026-03-14
Dri-FIT Running Shirt W,North America DC - 02,42228.84777107762,46451.732548185384,6334.3271656616425,NK-RA-RW-1201,86.32311950686379,3.052008377334383,1,North America,12018.389209448891,6334.3271656616425,105572.11942769405,11,2.194286064969077,2026-03-16
Tech Fleece Joggers M,APLA DC - 03,1110.0697834592022,1221.0767618051225,166.51046751888032,NK-AP-TJ-3290,82.7019027344632,4.252490001672842,1,APLA,350.29819437679646,166.51046751888032,2775.1744586480054,10,4.179161139562055,2026-03-15
Dri-FIT Running Shirt W,North America DC - 01,32371.510305124655,35608.66133563712,4855.726545768698,NK-RA-RW-3840,63.124748947025886,1.712235457760611,1,North America,12624.30766000803,4855.726545768698,80928.77576281164,39,4.31650169355486,2026-03-15
Air Max 270,EMEA DC - 01,7754.40991178116,8529.850902959277,1163.161486767174,NK-AM-270-5935,84.28093543127346,0.7640679321435113,3,EMEA,1504.539925820686,1163.161486767174,19386.0247794529,33,1.7559320484402894,2026-03-14
Air Zoom Pegasus 40,North America DC - 01,25865.266759211987,28451.79343513319,3879.7900138817977,NK-ZP-40-8542,87.17005000556918,4.056389279560733,3,North America,8916.646165199618,3879.7900138817977,64663.166898029966,39,2.147033712164197,2026-03-12
Tech Fleece Joggers M,EMEA DC - 02,48934.04378913168,53827.44816804486,7340.1065683697525,NK-AP-TJ-4438,63.1341357271652,1.8032845227510086,1,EMEA,17633.316024543918,7340.1065683697525,122335.10947282921,32,4.187338296621577,2026-03-15
Dri-FIT Running Shirt M,Greater China DC - 03,15367.244270321436,16903.968697353583,2305.086640548215,NK-RA-RM-2696,67.78588752842688,2.367208196299879,1,Greater China,2161.46787067306,2305.086640548215,38418.11067580359,11,2.102741529651569,2026-03-16
Tech Fleece Joggers M,North America DC - 03,5952.34843285605,6547.583276141655,892.8522649284074,NK-AP-TJ-9328,80.20631991677168,2.4929420855751054,1,North America,2104.618582328539,892.8522649284074,14880.871082140126,19,4.138705911693515,2026-03-18
Tech Fleece Joggers M,North America DC - 03,9881.131251296649,10869.244376426315,1482.1696876944973,NK-AP-TJ-4438,69.6725581509792,4.728686891748512,3,North America,2360.032082385552,1482.1696876944973,24702.82812824162,32,3.714682060424631,2026-03-10
Vaporfly 3,APLA DC - 03,31118.567167852372,34230.42388463761,4667.785075177856,NK-VF-3-7970,65.12443779869356,2.673265844958411,2,APLA,11168.15897961111,4667.785075177856,77796.41791963093,36,3.8152327914166495,2026-03-12
Court Vision Low,APLA DC - 03,27941.213180428596,30735.334498471457,4191.18197706429,NK-CV-L-1397,62.45398681938437,1.054046388251077,3,APLA,10710.623944220117,4191.18197706429,69853.0329510715,20,4.487027708773363,2026-03-15
Air Zoom Pegasus 40,APLA DC - 02,20720.520562860336,22792.572619146373,3108.0780844290503,NK-ZP-40-6548,63.84142615506579,4.6017602548279415,2,APLA,3022.7265679986613,3108.0780844290503,51801.30140715084,20,2.917336185229994,2026-03-10
Dri-FIT Running Shirt W,APLA DC - 01,22831.400787666556,25114.540866433214,3424.7101181499834,NK-RA-RW-5896,89.11262503291101,3.7984271775088265,1,APLA,8699.643505978685,3424.7101181499834,57078.50196916639,55,2.6986030641939633,2026-03-10
Blazer Mid '77,North America DC - 02,9826.86539345412,10809.551932799533,1474.029809018118,NK-BZ-77-2604,89.90711530371162,1.2621223245196012,1,North America,1160.2314253460493,1474.029809018118,24567.1634836353,56,2.30811930173463,2026-03-19
ACG Mountain Fly,EMEA DC - 03,43217.79184999269,47539.57103499196,6482.668777498903,NK-AP-ACG-9736,82.83979817928511,4.199231232706721,1,EMEA,12075.989216804077,6482.668777498903,108044.47962498173,34,1.9632182246951535,2026-03-12
Vaporfly 3,EMEA DC - 02,19602.27943964248,21562.507383606728,2940.341915946372,NK-VF-3-5959,70.70330226791154,3.633987985851033,1,EMEA,6106.216215440333,2940.341915946372,49005.698599106196,14,2.05582013922508,2026-03-15
Yoga Luxe Leggings,EMEA DC - 03,33987.2671089676,37385.993819864365,5098.09006634514,NK-AP-YLL-9845,82.34426654397133,2.9300742814947665,2,EMEA,11804.642860860187,5098.09006634514,84968.167772419,18,3.829208095338698,2026-03-13
Element Crew Top,Greater China DC - 02,11339.079467634265,12472.987414397692,1700.8619201451397,NK-AP-ECT-6140,76.6644713798583,1.2637557552800756,1,Greater China,2216.2195232008253,1700.8619201451397,28347.69866908566,29,2.0964741921726646,2026-03-15
Dri-FIT Running Shirt M,EMEA DC - 01,1892.0175603442813,2081.2193163787097,283.8026340516422,NK-RA-RM-2859,81.34578565251064,3.7610259228662755,1,EMEA,411.75049070879794,283.8026340516422,4730.043900860703,43,2.5739718435169454,2026-03-19
Air Max 270,North America DC - 03,12479.706062473007,13727.676668720309,1871.955909370951,NK-AM-270-9966,69.56751137775726,4.917344041609451,3,North America,1694.591655011558,1871.955909370951,31199.26515618252,57,1.697375964119237,2026-03-11
Court Vision Low,EMEA DC - 02,37862.803169043276,41649.08348594761,5679.420475356491,NK-CV-L-3544,83.74269246052165,3.6638059257564675,2,EMEA,12130.662922180696,5679.420475356491,94657.00792260819,35,2.0427921867896437,2026-03-19
React Phantom Run 3,North America DC - 01,31507.94932128972,34658.7442534187,4726.192398193458,NK-RT-3-7657,86.5937545827913,3.5181445788563437,3,North America,12206.152992768877,4726.192398193458,78769.8733032243,15,3.4742296272929667,2026-03-12
Vaporfly 3,Greater China DC - 01,10234.102862796723,11257.513149076396,1535.1154294195082,NK-VF-3-3856,68.30656386976707,3.63727494684809,3,Greater China,3885.6478326316537,1535.1154294195082,25585.257156991807,35,3.080765706892003,2026-03-13
Yoga Luxe Leggings,Greater China DC - 02,34465.3955123102,37911.93506354122,5169.80932684653,NK-AP-YLL-6668,81.20506639693735,1.177834741475405,2,Greater China,7250.284045358181,5169.80932684653,86163.4887807755,39,3.249575163510133,2026-03-16
