Version.[Version Name],Location.[Location],Item.[Item],forecast_accuracy,baseline_forecast,actual_sales
Baseline FY26,Greater China,NK-RA-RM-6656,0.8604726934977228,5901.2523524944845,15544.488402138717
Baseline FY26,APLA,NK-RA-RM-1940,0.9175717959462779,10339.771328533565,14297.673039565563
Baseline FY26,Greater China,NK-RA-RW-6250,0.8968130135402418,7971.650251174664,16041.75323942473
Baseline FY26,EMEA,NK-RA-RW-4309,0.9357771648258195,2122.917203052637,1223.0991415076455
Baseline FY26,North America,NK-IV-3-7252,0.9558402727010596,13807.334218410919,10034.00396008562
Baseline FY26,North America,NK-BK-JA1-3518,0.8566894552244063,12928.647031216113,17729.152735876072
Baseline FY26,APLA,NK-AP-SFJ-5844,0.9300202271050513,15408.93273610379,16937.102386283666
Baseline FY26,APLA,NK-AP-IC-8099,0.9371666092728776,10619.94415384106,4895.682800428631
Baseline FY26,North America,NK-MT-9-4100,0.9607680744445799,18634.24433672244,5226.860226743117
Baseline FY26,Greater China,NK-AP-ECT-2220,0.8725597299570698,6448.387423282235,16953.469648002963
Baseline FY26,APLA,NK-AP-YLL-4934,0.8595323327470937,505.33373976520596,2597.4074335219893
Baseline FY26,APLA,NK-MT-9-4199,0.915287377726841,506.6353672691827,784.0993480163876
Baseline FY26,EMEA,NK-ZP-40-9793,0.8586049095892239,6758.2666264139425,15286.04295273126
Baseline FY26,North America,NK-MT-9-4383,0.9405727335936135,9926.758015878117,735.0542079787987
Baseline FY26,APLA,NK-AP-PDF-2034,0.9169473670381663,746.3526518361659,8308.49063187417
Baseline FY26,Greater China,NK-AM-90-7031,0.9138126390826611,6285.401050040143,17884.436853735086
Baseline FY26,EMEA,NK-VF-3-2442,0.9105509856533631,4690.24935478094,10171.78348417449
Baseline FY26,EMEA,NK-MT-9-8067,0.9080783542467868,18317.152989081686,10942.026342122059
Baseline FY26,Greater China,NK-AP-PDF-6506,0.882923414873591,8985.097705601116,12533.480468681104
Baseline FY26,North America,NK-RA-RM-5533,0.9792437539577536,556.5344570177755,819.4810475110837
Baseline FY26,APLA,NK-RA-RW-9253,0.8962036226630758,17601.00319620179,9892.21176778611
Baseline FY26,EMEA,NK-RA-RW-7408,0.953954510644683,5266.101924040405,6805.958375398515
Baseline FY26,APLA,NK-AP-YLL-6079,0.9383761751013637,7054.910480817947,15309.849540735178
Baseline FY26,Greater China,NK-RA-RM-8148,0.9101209069835252,5733.638506096403,16070.267247731914
Baseline FY26,North America,NK-AP-SFJ-7639,0.906867204904552,8340.358843499907,11331.86351212217
Baseline FY26,North America,NK-AP-PDF-1131,0.8825566544817268,18928.5860050953,3676.8545400603734
Baseline FY26,APLA,NK-AP-YLL-4340,0.8853272329502733,15218.470577639111,9098.04665288507
Baseline FY26,EMEA,NK-AP-ECT-2304,0.9139352649540249,7657.008902273604,4958.98411811153
Baseline FY26,APLA,NK-RA-RM-3168,0.8566628173119352,1993.6589060477697,14160.206339602411
Baseline FY26,EMEA,NK-AP-ACG-3627,0.9408657558931757,16563.195814923594,19954.83947406801
Baseline FY26,APLA,NK-AP-ACG-5386,0.920339656636861,17948.530573482225,9348.076501061783
Baseline FY26,APLA,NK-AP-IC-4170,0.9710779092826366,3818.8580154399065,17058.21509763686
Baseline FY26,Greater China,NK-SB-DLP-7122,0.8542382323628858,10631.315128439088,15049.528482623062
Baseline FY26,APLA,NK-AP-SFJ-1326,0.9613792598479346,9478.777126754323,2757.7893844246623
Baseline FY26,APLA,NK-BZ-77-9668,0.8845256229721643,12252.40787111951,13432.021262269549
Baseline FY26,APLA,NK-BK-JA1-5763,0.867691486204303,12399.849837795891,5810.955826264902
Baseline FY26,North America,NK-BZ-77-5347,0.8638599692227568,7144.012652485929,8597.63319138156
Baseline FY26,APLA,NK-IV-3-9198,0.95476310421324,8498.934653953347,8870.59941513729
Baseline FY26,Greater China,NK-RA-RM-1186,0.8892034733112237,15443.696606106303,15806.71031556227
Baseline FY26,North America,NK-AP-TJ-3312,0.8534973377024198,7130.66057710946,8952.228925655194
Baseline FY26,North America,NK-VF-3-9864,0.8955721077641042,13100.347332088098,13148.00801615385
Baseline FY26,EMEA,NK-AP-IC-1027,0.9207158333392378,542.9192107333972,770.2774509804013
Baseline FY26,EMEA,NK-BK-KD16-8055,0.9594501384311447,2943.2297533148203,5922.967169332439
Baseline FY26,Greater China,NK-AM-PLS-8762,0.8837899288363419,9173.93015578903,16809.643043911645
Baseline FY26,APLA,NK-AM-PLS-8076,0.9031073098484568,3162.766287681076,7972.037909007782
Baseline FY26,APLA,NK-MT-9-5547,0.9657822395552823,16792.838032969572,9605.696958476517
Baseline FY26,EMEA,NK-SB-DLP-6480,0.9137268901833873,5247.2806472494,4041.8298396587334
Baseline FY26,Greater China,NK-AP-PDF-1285,0.9702282462928999,7072.969910657002,2499.9759379597244
Baseline FY26,Greater China,NK-AP-PDF-1284,0.9487707045994298,6341.114413909252,12844.017396453368
Baseline FY26,EMEA,NK-AP-ACG-3662,0.9456807797222411,14104.586885036322,16653.87033327213
Baseline FY26,Greater China,NK-VF-3-5350,0.8754569646379038,17391.072756090143,989.7806589870765
Baseline FY26,Greater China,NK-AM-PLS-9405,0.9679501104640396,7921.435058192426,14639.029411424171
Baseline FY26,North America,NK-AM-270-3246,0.8806343817255544,12219.406742258103,1904.8194778022892
Baseline FY26,APLA,NK-AP-PDF-2055,0.8614983848427701,6175.834054423286,12562.425718428418
Baseline FY26,APLA,NK-AP-SFJ-1266,0.9199442475122576,10526.84797611237,13752.706966569383
Baseline FY26,Greater China,NK-BK-KD16-6592,0.8956849649794825,2659.418140818129,4991.701760392216
Baseline FY26,APLA,NK-BZ-77-4292,0.8766330795550875,19972.031931547164,10292.713470844743
Baseline FY26,Greater China,NK-CV-L-4493,0.9238624901270622,17471.530275357018,13391.827101147914
Baseline FY26,North America,NK-AM-PLS-4274,0.950808086210017,10036.641524525876,4846.516536866912
Baseline FY26,EMEA,NK-AM-270-4450,0.9396857775370746,1944.2166502096845,10002.481759061033
Baseline FY26,APLA,NK-SB-DLP-6480,0.9550462603040055,15411.763243442205,14394.023107037752
Baseline FY26,EMEA,NK-BK-L21-8635,0.8631085138974339,4892.051087197203,13462.534923261654
Baseline FY26,EMEA,NK-ZP-40-8542,0.8778329626533445,16035.06036364175,9961.32869826437
Baseline FY26,Greater China,NK-SB-DLP-6768,0.953137629777377,9401.911984111037,7916.246240218587
Baseline FY26,EMEA,NK-MT-9-6823,0.8959877071093099,13930.662034316007,19326.55385574738
Baseline FY26,North America,NK-AP-YLL-3786,0.9621331771068096,9251.640501178217,2184.6860060542867
Baseline FY26,Greater China,NK-AM-270-4177,0.9159046677596407,19840.257134670297,13407.449745855985
Baseline FY26,EMEA,NK-BZ-77-7858,0.9369621159333226,11140.848006031949,2195.969253711408
Baseline FY26,Greater China,NK-AP-TJ-2030,0.9550966470039399,4336.702671755666,10497.331220750679
Baseline FY26,APLA,NK-AM-PLS-7384,0.8906164206552941,13652.356983070506,12459.68951425527
Baseline FY26,APLA,NK-BK-L21-3057,0.9731676553625085,1588.1144836638653,4420.4853069233
Baseline FY26,North America,NK-AP-TJ-8026,0.9624665503047269,10278.20589435088,18059.855289463394
Baseline FY26,EMEA,NK-AP-PDF-1131,0.9115378717964531,986.5720310950792,14233.25146292276
Baseline FY26,APLA,NK-AP-ACG-8265,0.931568293711607,15096.62584309114,3516.906986500803
Baseline FY26,APLA,NK-AP-YLL-5863,0.8643640709518255,8603.80801361434,11438.979665743696
Baseline FY26,Greater China,NK-BK-JA1-2770,0.9080316824885246,12609.174392964047,9254.092548387067
Baseline FY26,Greater China,NK-AP-TJ-7647,0.9548226702439465,8223.804152682154,12678.413368894195
Baseline FY26,APLA,NK-AP-ECT-9924,0.858104031857637,4643.687150152695,6740.89774009263
Baseline FY26,North America,NK-AP-ACG-3662,0.9138755382460424,17025.129861149984,15553.73658737624
Baseline FY26,North America,NK-RT-3-2675,0.8824442502557773,646.6291189359242,3027.70860233008
Baseline FY26,Greater China,NK-AP-YLL-9855,0.8927364203102911,4170.683478314997,18069.719674312455
Baseline FY26,APLA,NK-RA-RM-8613,0.9651056491099961,19768.0264300562,19590.386414302255
Baseline FY26,APLA,NK-ZP-40-1486,0.8766032540552879,11090.082204067781,8670.758392686672
Baseline FY26,EMEA,NK-AM-270-8040,0.8751611129042748,16354.576984513118,4619.195172204995
Baseline FY26,North America,NK-AP-ECT-6009,0.9778775607708347,8146.167188106962,1902.1627909830102
Baseline FY26,EMEA,NK-VF-3-7229,0.9606786455179211,8600.138760120764,17747.432437115487
Baseline FY26,APLA,NK-AP-PDF-1285,0.8726462038045085,17721.41499033854,10244.638176209764
Baseline FY26,North America,NK-AM-90-9134,0.8521928918068876,9793.400189998603,1433.8378686117278
Baseline FY26,North America,NK-JD-SL3-7117,0.9503941542376664,5034.183202229625,13312.875888521125
Baseline FY26,Greater China,NK-ZP-40-3353,0.945050084856879,12773.632569574276,12914.077078763954
Baseline FY26,Greater China,NK-RT-3-1051,0.8724550755599648,1022.3761811132954,6637.0636965179165
Baseline FY26,EMEA,NK-AP-PDF-1496,0.8771785423773415,6956.689315669182,6860.415540061154
Baseline FY26,APLA,NK-AP-SFJ-8598,0.97680983253866,10789.395820050302,2001.0026988064026
Baseline FY26,Greater China,NK-RT-3-2109,0.8770962935161927,1884.6260807235083,19910.447100809557
Baseline FY26,North America,NK-AP-YLL-8361,0.9280166031644509,8674.611130007648,14555.234546021424
Baseline FY26,APLA,NK-BK-JA1-3515,0.9060259580942848,8212.335338793131,17476.50517299742
Baseline FY26,North America,NK-AP-TJ-7934,0.870723406343552,17530.031607277448,12193.987640414172
Baseline FY26,APLA,NK-VF-3-8306,0.8640072782567441,6316.98141308208,4666.902059089688
Baseline FY26,APLA,NK-AP-ACG-3071,0.9063231159572057,2457.7376831109773,4739.599483213369
Baseline FY26,APLA,NK-RA-RM-8591,0.9510137471839507,3149.0578005376497,4432.708412907941
Baseline FY26,Greater China,NK-RT-3-2805,0.8869553445970834,6685.86253071493,4294.284125463266
Baseline FY26,Greater China,NK-BK-KD16-7280,0.9316344130131393,14270.636099064115,18430.177179957278
Baseline FY26,Greater China,NK-AM-270-8215,0.9474888987729531,13307.555049945768,4790.993709732392
Baseline FY26,APLA,NK-AP-YLL-7315,0.956487959945032,1038.5573190012753,10943.51939693726
Baseline FY26,EMEA,NK-IV-3-6777,0.8686578910241656,16322.573079268157,4116.555528748841
Baseline FY26,EMEA,NK-BZ-77-8722,0.8801034411700757,17979.449769560964,14214.250045603898
Baseline FY26,APLA,NK-AP-IC-8242,0.8514728594006915,2080.9968399128174,15004.300486934317
Baseline FY26,North America,NK-AM-PLS-2059,0.9104725267157713,7351.895819863796,18579.58775905392
Baseline FY26,Greater China,NK-RA-RM-5926,0.9203377781799609,16932.624873409655,12097.672218490816
Baseline FY26,EMEA,NK-AM-270-2289,0.960980576906682,17288.459622698134,15028.045068922178
Baseline FY26,EMEA,NK-BK-KD16-3470,0.9550142098795814,15371.369882886516,9582.806936412846
Baseline FY26,APLA,NK-AP-TJ-2639,0.8521914991751849,13587.694515347985,5318.144212618909
Baseline FY26,EMEA,NK-MT-9-8392,0.864373296212596,14891.545866517543,18313.933913016554
Baseline FY26,EMEA,NK-SB-DLP-1771,0.9451946410598939,19631.432000260666,15668.747623841757
Baseline FY26,North America,NK-RA-RW-7991,0.9746080338894103,7940.12036055855,7017.528387123478
Baseline FY26,North America,NK-AP-IC-3732,0.9633180882015914,11817.849866719713,5705.236043546513
Baseline FY26,Greater China,NK-BK-JA1-4476,0.9779917034177572,4841.809676343164,17901.418775589904
Baseline FY26,Greater China,NK-MT-9-2483,0.8786187259920152,11319.778645627586,15862.601088273786
Baseline FY26,North America,NK-AP-IC-6351,0.866575388840774,17166.19375787053,6887.072073560069
Baseline FY26,EMEA,NK-AM-270-1185,0.8754084532280915,7700.4185211603635,17176.05127548514
Baseline FY26,North America,NK-AP-TJ-7752,0.8607056715539126,9136.714230580628,3488.3209668253967
Baseline FY26,EMEA,NK-AP-PDF-9847,0.9631818522979616,9109.853976002723,16646.304926613746
Baseline FY26,North America,NK-BK-JA1-9641,0.8689768573044213,2015.1042728718498,2866.522330758656
Baseline FY26,APLA,NK-AP-PDF-9504,0.9173410399058886,5417.709320379352,16732.631186861043
Baseline FY26,EMEA,NK-AP-ECT-4843,0.8753085288884814,12659.929231100712,12100.911653159608
Baseline FY26,APLA,NK-ZP-40-5903,0.8503763041700512,5072.860473886606,6250.115006974193
Baseline FY26,APLA,NK-AP-PDF-5060,0.8807807972488176,17811.769038364106,19205.60286095293
Baseline FY26,EMEA,NK-AP-PDF-8000,0.8530037546923901,15053.328534161645,11949.035590380452
Baseline FY26,Greater China,NK-AP-PDF-7826,0.9590369846821585,8349.27736372934,16509.71973958413
Baseline FY26,APLA,NK-BZ-77-3554,0.9096655057606394,18751.420821266427,5292.341474102901
Baseline FY26,Greater China,NK-RA-RM-2492,0.8883450214992115,698.2916545482881,16682.192600792147
Baseline FY26,North America,NK-BK-JA1-5374,0.9680280580455398,4242.444769603066,19265.227290019207
Baseline FY26,North America,NK-CV-L-4297,0.9380363345531408,14489.252505687034,4526.125120373725
Baseline FY26,APLA,NK-AP-IC-7807,0.8922825198908817,9946.664812646839,12951.359407208072
Baseline FY26,APLA,NK-SB-DLP-1201,0.8580897779394684,8964.61721351785,3073.634726076461
Baseline FY26,APLA,NK-BK-KD16-5138,0.8505932701694776,1186.177531177827,17379.330869123183
Baseline FY26,EMEA,NK-AP-YLL-3833,0.9660209220384742,1277.596166741255,4884.633147386319
Baseline FY26,EMEA,NK-JD-SL3-9373,0.9342102654747271,17675.942406760718,11109.833157695799
Baseline FY26,APLA,NK-IV-3-9130,0.9578763424087187,7523.065860922569,17960.9950203383
Baseline FY26,Greater China,NK-AM-90-6979,0.9785455514308953,10523.629173481973,10699.587410480228
Baseline FY26,Greater China,NK-AP-PDF-9718,0.9201389974033103,14836.399526292917,16963.00186268176
Baseline FY26,APLA,NK-BK-JA1-2770,0.9012436042289643,11283.846511078575,4863.2788666500455
Baseline FY26,North America,NK-BK-JA1-8146,0.8724459774678691,7620.56522753139,11815.983359334778
Baseline FY26,APLA,NK-AM-90-4866,0.9386627653509222,13692.368728327565,6780.562428356801
Baseline FY26,EMEA,NK-AM-270-6395,0.871245349202551,500.1659238634833,3288.1870488707796
Baseline FY26,Greater China,NK-BK-KD16-5365,0.8761646041076586,3715.9303032301136,6676.555524271062
Baseline FY26,EMEA,NK-AP-PDF-5693,0.9479469134419514,15547.679630317249,17555.441054465064
Baseline FY26,APLA,NK-AP-IC-3046,0.8654565783758833,5248.648041025689,7527.286438641758
Baseline FY26,Greater China,NK-AP-YLL-3984,0.9297173849027334,8782.262540358422,2768.042328841261
Baseline FY26,APLA,NK-SB-DLP-9706,0.9179362688642182,8489.600778203789,10096.139436676882
Baseline FY26,APLA,NK-AP-IC-1020,0.9648290624007143,1944.0117626424963,2266.6637364537683
Baseline FY26,North America,NK-AM-270-1595,0.94982692725106,17417.527548759306,19810.57868846767
Baseline FY26,EMEA,NK-RA-RW-6177,0.9176256567957659,8108.055271596918,19146.15952621789
Baseline FY26,North America,NK-BK-KD16-6149,0.9261025009821543,16140.736326975812,7101.990173197811
Baseline FY26,APLA,NK-VF-3-7749,0.9098053541677489,1174.8619863230006,14695.594630758203
Baseline FY26,North America,NK-AP-PDF-9847,0.8803709952237271,1928.6919379040773,14588.82741933599
Baseline FY26,EMEA,NK-AP-YLL-1236,0.9674373980623816,16471.14650885515,7266.943536266981
Baseline FY26,EMEA,NK-AP-YLL-3786,0.9243010857556788,14648.500302292001,16827.406653943457
Baseline FY26,EMEA,NK-AP-SFJ-3052,0.8963007521097762,6784.161766702841,18165.681086812026
Baseline FY26,North America,NK-RA-RW-9975,0.8847309126089008,17420.862495058198,14639.214453208222
Baseline FY26,EMEA,NK-CV-L-1023,0.9087465483809831,16490.412875014015,8178.079297207542
Baseline FY26,APLA,NK-BZ-77-5735,0.962780245175082,11058.315374714748,5974.971422240768
Baseline FY26,EMEA,NK-MT-9-6920,0.8562698585327221,7213.774641359962,15467.461665096576
Baseline FY26,Greater China,NK-AM-PLS-4274,0.9365395393495541,6094.089077561926,10912.6982105497
Baseline FY26,APLA,NK-AM-270-2566,0.8615518822707431,562.1497081655334,19116.582020058486
Baseline FY26,North America,NK-IV-3-8647,0.9193693484966305,14264.307062802385,12956.280636487463
Baseline FY26,Greater China,NK-RA-RM-3239,0.8916489081888733,19211.285471299463,8322.780088830139
Baseline FY26,North America,NK-AP-TJ-1482,0.9210357147433542,19993.391636333916,3217.977322529108
Baseline FY26,APLA,NK-BK-KD16-2954,0.9382953381872436,15547.962401906065,12116.704672059741
Baseline FY26,EMEA,NK-BK-KD16-5288,0.9685643416385147,7599.166429048937,1606.1035527927456
Baseline FY26,Greater China,NK-ZP-40-7185,0.9074058111131411,19569.99493784443,15556.867286582214
Baseline FY26,APLA,NK-AP-SFJ-6947,0.8900720864362848,6661.061585713549,4644.306660902931
Baseline FY26,North America,NK-AP-ECT-5247,0.8626700987046458,17486.396585293503,4576.787596507071
Baseline FY26,APLA,NK-AM-PLS-6232,0.9373730164923533,17036.56261397468,3898.7012327176903
Baseline FY26,North America,NK-RA-RW-1912,0.8926572847682042,16581.912755797468,12942.819125440325
Baseline FY26,North America,NK-AP-TJ-2315,0.8997807424212916,11268.956577403444,4988.512888439448
Baseline FY26,Greater China,NK-AM-90-8606,0.9693772320656469,7112.100857455609,4697.149334112094
Baseline FY26,EMEA,NK-AM-PLS-1388,0.9700173605558537,19857.05878750592,12809.790669949625
Baseline FY26,North America,NK-AP-YLL-2094,0.9284773118702515,7414.945085371357,6731.426964445478
Baseline FY26,North America,NK-BK-JA1-9725,0.9464362543466454,13255.458408308812,9526.609888435398
Baseline FY26,APLA,NK-BK-L21-7612,0.8843161388412831,10293.810637466231,1301.9316944115071
Baseline FY26,North America,NK-CV-L-9629,0.8831157085087198,4259.528174035365,15184.351584910926
Baseline FY26,APLA,NK-AP-ECT-7447,0.9614065008348419,2076.7260912942556,17127.212263956386
Baseline FY26,Greater China,NK-AP-IC-7154,0.8751637412197288,7059.564844946924,11774.327037320478
Baseline FY26,North America,NK-BK-KD16-2660,0.9240496073453457,8007.8989070877105,13906.892212641622
Baseline FY26,EMEA,NK-RA-RM-2696,0.9000045134940903,9144.852568121043,15013.657042918461
Baseline FY26,EMEA,NK-RA-RM-1424,0.9622029635301144,2989.3789089468437,8125.579785657117
Baseline FY26,North America,NK-AP-TJ-4153,0.8984236152891923,15743.619415821497,10147.65491445019
Baseline FY26,EMEA,NK-AP-ACG-5414,0.9144485080048577,17304.052106698204,12703.632130294707
Baseline FY26,Greater China,NK-IV-3-2556,0.9527486943438875,16060.616665176141,12340.44976619769
Baseline FY26,EMEA,NK-BK-KD16-6025,0.890596723136869,5464.084544200485,5107.289666210707
Baseline FY26,Greater China,NK-JD-SL3-6270,0.8889858832084626,13404.69826720488,1471.5291803225505
Baseline FY26,Greater China,NK-AM-90-5820,0.8713971225610572,11344.033695203489,10335.650384248105
Baseline FY26,Greater China,NK-RA-RW-1984,0.9134555639279136,7111.532868371433,4361.743526569149
Baseline FY26,EMEA,NK-RA-RW-1787,0.8639685021348569,2160.3826723501606,19300.219662420917
Baseline FY26,APLA,NK-AP-ECT-7550,0.9793631874730764,15359.481837025667,8302.516820840796
Baseline FY26,EMEA,NK-RT-3-7678,0.8900736342575469,17976.93027830378,4184.747470339606
Baseline FY26,North America,NK-AP-TJ-2975,0.9461846708567389,8523.827058552492,12519.59712881798
Baseline FY26,North America,NK-RT-3-5008,0.9515351586639738,4824.932377837577,16891.213289309067
Baseline FY26,North America,NK-AP-ACG-5185,0.8619908534546779,13142.48742784172,12289.017207957704
Baseline FY26,EMEA,NK-BZ-77-8154,0.889614177200903,19819.332316144995,1647.0426375267905
Baseline FY26,EMEA,NK-SB-DLP-7154,0.9756598366265612,741.3504540301964,4322.6783284421
